Sample,cohort,compound,datatype,value
MCF002044_009,1,a-Ketobutyric acid,FracCont,0.006213847265236985
MCF002044_009,1,13C5-D5-15N Glutamic acid,FracCont,0
MCF002044_009,1,D7-Glucose,FracCont,0
MCF002044_009,1,Myristic acid d27,FracCont,0
MCF002044_007,1,2-Phosphoglyceric acid,Isotopologue_C13-0,0.9191719920646418
MCF002044_008,1,2-Phosphoglyceric acid,Isotopologue_C13-0,0.9670942203655236
MCF002044_009,1,2-Phosphoglyceric acid,Isotopologue_C13-0,0.9625497096265312
MCF002044_007,1,2-Phosphoglyceric acid,Isotopologue_C13-1,-0.04702578285734212
MCF002044_008,1,2-Phosphoglyceric acid,Isotopologue_C13-1,-0.04100675832885812
MCF002044_009,1,2-Phosphoglyceric acid,Isotopologue_C13-1,-0.03554697719478959
MCF002044_007,1,2-Phosphoglyceric acid,Isotopologue_C13-2,-0.03016789326624388
MCF002044_008,1,2-Phosphoglyceric acid,Isotopologue_C13-2,-0.06670045878622749
MCF002044_009,1,2-Phosphoglyceric acid,Isotopologue_C13-2,0.01675958113187105
MCF002044_007,1,2-Phosphoglyceric acid,Isotopologue_C13-3,0.1580216840589442
MCF002044_008,1,2-Phosphoglyceric acid,Isotopologue_C13-3,0.1406129967495618
MCF002044_009,1,2-Phosphoglyceric acid,Isotopologue_C13-3,0.05623768643638739
MCF002044_007,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-0,0.8663242411683302
MCF002044_008,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-0,0.8907587931462996
MCF002044_009,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-0,0.9007370310819643
MCF002044_007,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-1,-0.01018584223614328
MCF002044_008,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-1,0.002758351136496912
MCF002044_009,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-1,-0.009042962422707723
MCF002044_007,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-2,-0.002130047006499178
MCF002044_008,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-2,-0.01224555627659221
MCF002044_009,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-2,-0.004201657572881145
MCF002044_007,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-3,0.1459916480743122
MCF002044_008,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-3,0.1187284119937956
MCF002044_009,1,(2 and/or 3-)Phosphoglyceric acid,Isotopologue_C13-3,0.1125075889136246
MCF002044_007,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-0,0.930557732276332
MCF002044_008,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-0,0.9924974978356952
MCF002044_009,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-0,0.9787822153608333
MCF002044_007,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-1,-0.03996672724974
MCF002044_008,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-1,-0.04621852323660357
MCF002044_009,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-1,-0.02201848974648793
MCF002044_007,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-2,0.01595552784803957
MCF002044_008,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-2,-0.01605770617451129
MCF002044_009,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-2,-0.05800763032400227
MCF002044_007,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-3,0.09345346712536842
MCF002044_008,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-3,0.06977873157541965
MCF002044_009,1,D-Glyceraldehyde 3-phosphate,Isotopologue_C13-3,0.1012439047096568
MCF002044_007,1,Dihydroxyacetone phosphate,Isotopologue_C13-0,0.9023369422691614
MCF002044_008,1,Dihydroxyacetone phosphate,Isotopologue_C13-0,0.9262887752936173
MCF002044_009,1,Dihydroxyacetone phosphate,Isotopologue_C13-0,0.9118503857967662
MCF002044_007,1,Dihydroxyacetone phosphate,Isotopologue_C13-1,0.001375911806294644
MCF002044_008,1,Dihydroxyacetone phosphate,Isotopologue_C13-1,-7.520756351704084e-4
MCF002044_009,1,Dihydroxyacetone phosphate,Isotopologue_C13-1,-0.007969571409899026
MCF002044_007,1,Dihydroxyacetone phosphate,Isotopologue_C13-2,-0.01497309859313157
MCF002044_008,1,Dihydroxyacetone phosphate,Isotopologue_C13-2,-0.01085376196337839
MCF002044_009,1,Dihydroxyacetone phosphate,Isotopologue_C13-2,4.516352158008812e-4
MCF002044_007,1,Dihydroxyacetone phosphate,Isotopologue_C13-3,0.1112602445176755
MCF002044_008,1,Dihydroxyacetone phosphate,Isotopologue_C13-3,0.08531706230493143
MCF002044_009,1,Dihydroxyacetone phosphate,Isotopologue_C13-3,0.09566755039733187
MCF002044_007,1,Glycerol 3-phosphate,Isotopologue_C13-0,1.022348390519427
MCF002044_008,1,Glycerol 3-phosphate,Isotopologue_C13-0,1.026077654633567
MCF002044_009,1,Glycerol 3-phosphate,Isotopologue_C13-0,1.024652564343234
MCF002044_007,1,Glycerol 3-phosphate,Isotopologue_C13-1,-0.01216202343967925
MCF002044_008,1,Glycerol 3-phosphate,Isotopologue_C13-1,-0.01422417404361412
MCF002044_009,1,Glycerol 3-phosphate,Isotopologue_C13-1,-0.01309275549865069
MCF002044_007,1,Glycerol 3-phosphate,Isotopologue_C13-2,-0.02103158511972768
MCF002044_008,1,Glycerol 3-phosphate,Isotopologue_C13-2,-0.02017299227023311
MCF002044_009,1,Glycerol 3-phosphate,Isotopologue_C13-2,-0.01681191934219507
MCF002044_007,1,Glycerol 3-phosphate,Isotopologue_C13-3,0.01084521803997968
MCF002044_008,1,Glycerol 3-phosphate,Isotopologue_C13-3,0.008319511680280278
MCF002044_009,1,Glycerol 3-phosphate,Isotopologue_C13-3,0.005252110497611093
MCF002044_007,1,Hexose-phosphate,Isotopologue_C13-0,0.7404690870532697
MCF002044_008,1,Hexose-phosphate,Isotopologue_C13-0,0.8383405429971511
MCF002044_009,1,Hexose-phosphate,Isotopologue_C13-0,0.8478324169613488
MCF002044_007,1,Hexose-phosphate,Isotopologue_C13-1,-0.00927850797791809
MCF002044_008,1,Hexose-phosphate,Isotopologue_C13-1,-0.01385630412974744
MCF002044_009,1,Hexose-phosphate,Isotopologue_C13-1,-0.01476622851127191
MCF002044_007,1,Hexose-phosphate,Isotopologue_C13-2,-0.01554564974707674
MCF002044_008,1,Hexose-phosphate,Isotopologue_C13-2,-0.007816500957614755
MCF002044_009,1,Hexose-phosphate,Isotopologue_C13-2,-0.01236359156291985
MCF002044_007,1,Hexose-phosphate,Isotopologue_C13-3,0.1847789767787286
MCF002044_008,1,Hexose-phosphate,Isotopologue_C13-3,0.1149399309252409
MCF002044_009,1,Hexose-phosphate,Isotopologue_C13-3,0.1011870130602603
MCF002044_007,1,Hexose-phosphate,Isotopologue_C13-4,-0.005730181572052535
MCF002044_008,1,Hexose-phosphate,Isotopologue_C13-4,0.00488371726535779
MCF002044_009,1,Hexose-phosphate,Isotopologue_C13-4,-5.136985460699208e-4
MCF002044_007,1,Hexose-phosphate,Isotopologue_C13-5,0.006979076982423812
MCF002044_008,1,Hexose-phosphate,Isotopologue_C13-5,0.001502778388369245
MCF002044_009,1,Hexose-phosphate,Isotopologue_C13-5,0.00976365068012591
MCF002044_007,1,Hexose-phosphate,Isotopologue_C13-6,0.09832719848262514
MCF002044_008,1,Hexose-phosphate,Isotopologue_C13-6,0.06200583551124331
MCF002044_009,1,Hexose-phosphate,Isotopologue_C13-6,0.06886043791852658
MCF002044_007,1,Hexose,Isotopologue_C13-0,0.01415928784062295
MCF002044_008,1,Hexose,Isotopologue_C13-0,0.011875032623692751
MCF002044_009,1,Hexose,Isotopologue_C13-0,0.01160376716628441
MCF002044_007,1,Hexose,Isotopologue_C13-1,-1.52777785623257e-4
MCF002044_008,1,Hexose,Isotopologue_C13-1,-3.123517330892524e-5
MCF002044_009,1,Hexose,Isotopologue_C13-1,7.788885912053034e-5
MCF002044_007,1,Hexose,Isotopologue_C13-2,-1.932336698141461e-5
MCF002044_008,1,Hexose,Isotopologue_C13-2,-3.922795453341343e-5
MCF002044_009,1,Hexose,Isotopologue_C13-2,-3.976731308500569e-5
MCF002044_007,1,Hexose,Isotopologue_C13-3,3.920065277392256e-4
MCF002044_008,1,Hexose,Isotopologue_C13-3,3.284660110443485e-4
MCF002044_009,1,Hexose,Isotopologue_C13-3,2.599356339528885e-4
MCF002044_007,1,Hexose,Isotopologue_C13-4,5.102897218550708e-4
MCF002044_008,1,Hexose,Isotopologue_C13-4,5.39009595288393e-4
MCF002044_009,1,Hexose,Isotopologue_C13-4,5.746022139765938e-4
MCF002044_007,1,Hexose,Isotopologue_C13-5,-0.01681282457292254
MCF002044_008,1,Hexose,Isotopologue_C13-5,-0.01692938925415082
MCF002044_009,1,Hexose,Isotopologue_C13-5,-0.01708468961117467
MCF002044_007,1,Hexose,Isotopologue_C13-6,1.00192334163531
MCF002044_008,1,Hexose,Isotopologue_C13-6,1.004257344151968
MCF002044_009,1,Hexose,Isotopologue_C13-6,1.004608263050925
MCF002044_007,1,L-Lactic acid,Isotopologue_C13-0,0.8057883521601394
MCF002044_008,1,L-Lactic acid,Isotopologue_C13-0,0.8087778443955653
MCF002044_009,1,L-Lactic acid,Isotopologue_C13-0,0.8539330758504103
MCF002044_007,1,L-Lactic acid,Isotopologue_C13-1,-0.004212613920298542
MCF002044_008,1,L-Lactic acid,Isotopologue_C13-1,-0.005997794083567732
MCF002044_009,1,L-Lactic acid,Isotopologue_C13-1,-0.005570785175547101
MCF002044_007,1,L-Lactic acid,Isotopologue_C13-2,-0.01053791602617335
MCF002044_008,1,L-Lactic acid,Isotopologue_C13-2,-0.01139003868007358
MCF002044_009,1,L-Lactic acid,Isotopologue_C13-2,-0.009395738771483557
MCF002044_007,1,L-Lactic acid,Isotopologue_C13-3,0.2089621777863323
MCF002044_008,1,L-Lactic acid,Isotopologue_C13-3,0.2086099883680761
MCF002044_009,1,L-Lactic acid,Isotopologue_C13-3,0.1610334480966205
MCF002044_007,1,Phosphoenolpyruvic acid,Isotopologue_C13-0,0.8543988018713551
MCF002044_008,1,Phosphoenolpyruvic acid,Isotopologue_C13-0,0.9114170466291106
MCF002044_009,1,Phosphoenolpyruvic acid,Isotopologue_C13-0,0.9333136307299251
MCF002044_007,1,Phosphoenolpyruvic acid,Isotopologue_C13-1,-0.01394653851593098
MCF002044_008,1,Phosphoenolpyruvic acid,Isotopologue_C13-1,-0.01242169822543561
MCF002044_009,1,Phosphoenolpyruvic acid,Isotopologue_C13-1,-0.007784826231910489
MCF002044_007,1,Phosphoenolpyruvic acid,Isotopologue_C13-2,-6.507169528849303e-4
MCF002044_008,1,Phosphoenolpyruvic acid,Isotopologue_C13-2,-0.01219532779337547
MCF002044_009,1,Phosphoenolpyruvic acid,Isotopologue_C13-2,-0.01584849271902345
MCF002044_007,1,Phosphoenolpyruvic acid,Isotopologue_C13-3,0.1601984535974609
MCF002044_008,1,Phosphoenolpyruvic acid,Isotopologue_C13-3,0.1131999793897005
MCF002044_009,1,Phosphoenolpyruvic acid,Isotopologue_C13-3,0.09031968822100886
MCF002044_007,1,Pyruvic acid,Isotopologue_C13-0,1.124911549845028
MCF002044_008,1,Pyruvic acid,Isotopologue_C13-0,1.100082619707446
MCF002044_009,1,Pyruvic acid,Isotopologue_C13-0,1.156781263944864
MCF002044_007,1,Pyruvic acid,Isotopologue_C13-1,-0.1215365098326339
MCF002044_008,1,Pyruvic acid,Isotopologue_C13-1,-0.08529430497550006
MCF002044_009,1,Pyruvic acid,Isotopologue_C13-1,-0.1230597966505612
MCF002044_007,1,Pyruvic acid,Isotopologue_C13-2,-0.005196896923331245
MCF002044_008,1,Pyruvic acid,Isotopologue_C13-2,-0.01624566178709029
MCF002044_009,1,Pyruvic acid,Isotopologue_C13-2,-0.03906096457648444
MCF002044_007,1,Pyruvic acid,Isotopologue_C13-3,0.00182185691093678
MCF002044_008,1,Pyruvic acid,Isotopologue_C13-3,0.001457347055144852
MCF002044_009,1,Pyruvic acid,Isotopologue_C13-3,0.005339497282181579
MCF002044_007,1,Citric acid,Isotopologue_C13-0,0.9269662749313263
MCF002044_008,1,Citric acid,Isotopologue_C13-0,0.9492154161632148
MCF002044_009,1,Citric acid,Isotopologue_C13-0,0.9582456850948792
MCF002044_007,1,Citric acid,Isotopologue_C13-1,0.004758942025064371
MCF002044_008,1,Citric acid,Isotopologue_C13-1,-0.007215118718189758
MCF002044_009,1,Citric acid,Isotopologue_C13-1,-0.007149163660529957
MCF002044_007,1,Citric acid,Isotopologue_C13-2,0.06340057327563879
MCF002044_008,1,Citric acid,Isotopologue_C13-2,0.04567145216618616
MCF002044_009,1,Citric acid,Isotopologue_C13-2,0.04564159204426872
MCF002044_007,1,Citric acid,Isotopologue_C13-3,0.00991480474326021
MCF002044_008,1,Citric acid,Isotopologue_C13-3,0.01956636529452685
MCF002044_009,1,Citric acid,Isotopologue_C13-3,0.004663202851842067
MCF002044_007,1,Citric acid,Isotopologue_C13-4,0.002658939306521537
MCF002044_008,1,Citric acid,Isotopologue_C13-4,-0.006074022582423541
MCF002044_009,1,Citric acid,Isotopologue_C13-4,-6.898190055711174e-4
MCF002044_007,1,Citric acid,Isotopologue_C13-5,-0.007872885119987011
MCF002044_008,1,Citric acid,Isotopologue_C13-5,-5.254494693107966e-4
MCF002044_009,1,Citric acid,Isotopologue_C13-5,5.863476493615148e-5
MCF002044_007,1,Citric acid,Isotopologue_C13-6,1.733508381757986e-4
MCF002044_008,1,Citric acid,Isotopologue_C13-6,-6.386428540036966e-4
MCF002044_009,1,Citric acid,Isotopologue_C13-6,-7.701320898250271e-4
MCF002044_007,1,Fumaric acid,Isotopologue_C13-0,1.086257342132201
MCF002044_008,1,Fumaric acid,Isotopologue_C13-0,1.099465067058068
MCF002044_009,1,Fumaric acid,Isotopologue_C13-0,1.100092246211303
MCF002044_007,1,Fumaric acid,Isotopologue_C13-1,0.002590071026902101
MCF002044_008,1,Fumaric acid,Isotopologue_C13-1,-0.01196735885888259
MCF002044_009,1,Fumaric acid,Isotopologue_C13-1,-0.0118587094562059
MCF002044_007,1,Fumaric acid,Isotopologue_C13-2,-0.1030595468205483
MCF002044_008,1,Fumaric acid,Isotopologue_C13-2,-0.1013796363390116
MCF002044_009,1,Fumaric acid,Isotopologue_C13-2,-0.1014610989068948
MCF002044_007,1,Fumaric acid,Isotopologue_C13-3,0.004169548691644956
MCF002044_008,1,Fumaric acid,Isotopologue_C13-3,0.005052333425069402
MCF002044_009,1,Fumaric acid,Isotopologue_C13-3,0.005076390485978419
MCF002044_007,1,Fumaric acid,Isotopologue_C13-4,0.01004258496980035
MCF002044_008,1,Fumaric acid,Isotopologue_C13-4,0.008829594714756816
MCF002044_009,1,Fumaric acid,Isotopologue_C13-4,0.008151171665819619
MCF002044_007,1,L-Malic acid,Isotopologue_C13-0,0.9976440122617057
MCF002044_008,1,L-Malic acid,Isotopologue_C13-0,1.002279979094422
MCF002044_009,1,L-Malic acid,Isotopologue_C13-0,1.004471918658988
MCF002044_007,1,L-Malic acid,Isotopologue_C13-1,-4.226468469510153e-4
MCF002044_008,1,L-Malic acid,Isotopologue_C13-1,-0.002700849522895613
MCF002044_009,1,L-Malic acid,Isotopologue_C13-1,-0.003878505594177624
MCF002044_007,1,L-Malic acid,Isotopologue_C13-2,0.001910474000502996
MCF002044_008,1,L-Malic acid,Isotopologue_C13-2,-6.35103187603058e-4
MCF002044_009,1,L-Malic acid,Isotopologue_C13-2,-0.001283637708486194
MCF002044_007,1,L-Malic acid,Isotopologue_C13-3,0.002637682249845472
MCF002044_008,1,L-Malic acid,Isotopologue_C13-3,0.002462222357341106
MCF002044_009,1,L-Malic acid,Isotopologue_C13-3,0.002264961011126116
MCF002044_007,1,L-Malic acid,Isotopologue_C13-4,-0.001769521665103039
MCF002044_008,1,L-Malic acid,Isotopologue_C13-4,-0.001406248741264752
MCF002044_009,1,L-Malic acid,Isotopologue_C13-4,-0.00157473636745062
MCF002044_007,1,Oxoglutaric acid,Isotopologue_C13-0,1.066906050633639
MCF002044_008,1,Oxoglutaric acid,Isotopologue_C13-0,1.044195476149428
MCF002044_009,1,Oxoglutaric acid,Isotopologue_C13-0,1.046395093267291
MCF002044_007,1,Oxoglutaric acid,Isotopologue_C13-1,-0.04045383211172945
MCF002044_008,1,Oxoglutaric acid,Isotopologue_C13-1,-0.02181544368701125
MCF002044_009,1,Oxoglutaric acid,Isotopologue_C13-1,-0.02194059436059702
MCF002044_007,1,Oxoglutaric acid,Isotopologue_C13-2,-0.01728545071344713
MCF002044_008,1,Oxoglutaric acid,Isotopologue_C13-2,-0.009874836701297542
MCF002044_009,1,Oxoglutaric acid,Isotopologue_C13-2,-0.01264474076790699
MCF002044_007,1,Oxoglutaric acid,Isotopologue_C13-3,-0.009843295747278383
MCF002044_008,1,Oxoglutaric acid,Isotopologue_C13-3,-0.01288498303861891
MCF002044_009,1,Oxoglutaric acid,Isotopologue_C13-3,-0.01232218689805348
MCF002044_007,1,Oxoglutaric acid,Isotopologue_C13-4,9.243608091750585e-4
MCF002044_008,1,Oxoglutaric acid,Isotopologue_C13-4,6.172810084605326e-4
MCF002044_009,1,Oxoglutaric acid,Isotopologue_C13-4,7.648571912691256e-4
MCF002044_007,1,Oxoglutaric acid,Isotopologue_C13-5,-2.478328703586147e-4
MCF002044_008,1,Oxoglutaric acid,Isotopologue_C13-5,-2.37493730960946e-4
MCF002044_009,1,Oxoglutaric acid,Isotopologue_C13-5,-2.524284320025649e-4
MCF002044_007,1,Succinic acid,Isotopologue_C13-0,1.030652495356665
MCF002044_008,1,Succinic acid,Isotopologue_C13-0,1.030260057635606
MCF002044_009,1,Succinic acid,Isotopologue_C13-0,1.022292864489609
MCF002044_007,1,Succinic acid,Isotopologue_C13-1,-0.01828160427666531
MCF002044_008,1,Succinic acid,Isotopologue_C13-1,-0.02885654956427259
MCF002044_009,1,Succinic acid,Isotopologue_C13-1,-0.02198768958932291
MCF002044_007,1,Succinic acid,Isotopologue_C13-2,-0.003205678391783471
MCF002044_008,1,Succinic acid,Isotopologue_C13-2,-6.925555240127744e-4
MCF002044_009,1,Succinic acid,Isotopologue_C13-2,0.007341401144272596
MCF002044_007,1,Succinic acid,Isotopologue_C13-3,-0.007610910661568589
MCF002044_008,1,Succinic acid,Isotopologue_C13-3,0.001624634188332968
MCF002044_009,1,Succinic acid,Isotopologue_C13-3,-0.005200520054661036
MCF002044_007,1,Succinic acid,Isotopologue_C13-4,-0.001554302026647652
MCF002044_008,1,Succinic acid,Isotopologue_C13-4,-0.00233558673565381
MCF002044_009,1,Succinic acid,Isotopologue_C13-4,-0.00244605598989782
MCF002044_007,1,Glycine,Isotopologue_C13-0,1.012121598246377
MCF002044_008,1,Glycine,Isotopologue_C13-0,1.015380764782376
MCF002044_009,1,Glycine,Isotopologue_C13-0,1.015896149111266
MCF002044_007,1,Glycine,Isotopologue_C13-1,-0.005118547215162951
MCF002044_008,1,Glycine,Isotopologue_C13-1,-0.008456848928139514
MCF002044_009,1,Glycine,Isotopologue_C13-1,-0.007782446224903475
MCF002044_007,1,Glycine,Isotopologue_C13-2,-0.007003051031213984
MCF002044_008,1,Glycine,Isotopologue_C13-2,-0.006923915854236569
MCF002044_009,1,Glycine,Isotopologue_C13-2,-0.008113702886362964
MCF002044_007,1,L-Alanine,Isotopologue_C13-0,0.9909078781089355
MCF002044_008,1,L-Alanine,Isotopologue_C13-0,0.9965595357505213
MCF002044_009,1,L-Alanine,Isotopologue_C13-0,1.000509421511027
MCF002044_007,1,L-Alanine,Isotopologue_C13-1,-0.006880799850271225
MCF002044_008,1,L-Alanine,Isotopologue_C13-1,-0.01011986119378125
MCF002044_009,1,L-Alanine,Isotopologue_C13-1,-0.009093568990021951
MCF002044_007,1,L-Alanine,Isotopologue_C13-2,-0.01059511752749896
MCF002044_008,1,L-Alanine,Isotopologue_C13-2,-0.00978180801394142
MCF002044_009,1,L-Alanine,Isotopologue_C13-2,-0.01095249746443382
MCF002044_007,1,L-Alanine,Isotopologue_C13-3,0.02656803926883454
MCF002044_008,1,L-Alanine,Isotopologue_C13-3,0.02334213345720136
MCF002044_009,1,L-Alanine,Isotopologue_C13-3,0.01953664494342846
MCF002044_007,1,L-Asparagine,Isotopologue_C13-0,0.6759907326488583
MCF002044_008,1,L-Asparagine,Isotopologue_C13-0,1.055461246793238
MCF002044_009,1,L-Asparagine,Isotopologue_C13-0,1.087264091230508
MCF002044_007,1,L-Asparagine,Isotopologue_C13-1,0.6084994758023025
MCF002044_008,1,L-Asparagine,Isotopologue_C13-1,-0.1576112941757338
MCF002044_009,1,L-Asparagine,Isotopologue_C13-1,0.07516292774954518
MCF002044_007,1,L-Asparagine,Isotopologue_C13-2,-0.2775213361281729
MCF002044_008,1,L-Asparagine,Isotopologue_C13-2,0.170491107574254
MCF002044_009,1,L-Asparagine,Isotopologue_C13-2,-0.1825305916149536
MCF002044_007,1,L-Asparagine,Isotopologue_C13-3,-0.03133034953068575
MCF002044_008,1,L-Asparagine,Isotopologue_C13-3,-0.05663348534478199
MCF002044_009,1,L-Asparagine,Isotopologue_C13-3,0.006529303559844941
MCF002044_007,1,L-Asparagine,Isotopologue_C13-4,0.02436147720769801
MCF002044_008,1,L-Asparagine,Isotopologue_C13-4,-0.01170757484697667
MCF002044_009,1,L-Asparagine,Isotopologue_C13-4,0.01357426907505602
MCF002044_007,1,L-Aspartic acid,Isotopologue_C13-0,0.9513785120334198
MCF002044_008,1,L-Aspartic acid,Isotopologue_C13-0,0.9558396905487505
MCF002044_009,1,L-Aspartic acid,Isotopologue_C13-0,0.9589752204815845
MCF002044_007,1,L-Aspartic acid,Isotopologue_C13-1,-0.00656669426686682
MCF002044_008,1,L-Aspartic acid,Isotopologue_C13-1,-0.007037600292336645
MCF002044_009,1,L-Aspartic acid,Isotopologue_C13-1,-0.005432218884154288
MCF002044_007,1,L-Aspartic acid,Isotopologue_C13-2,-0.002520672302937957
MCF002044_008,1,L-Aspartic acid,Isotopologue_C13-2,-0.007475427486155749
MCF002044_009,1,L-Aspartic acid,Isotopologue_C13-2,-0.005107376590660395
MCF002044_007,1,L-Aspartic acid,Isotopologue_C13-3,0.05766985558964451
MCF002044_008,1,L-Aspartic acid,Isotopologue_C13-3,0.05603405378591837
MCF002044_009,1,L-Aspartic acid,Isotopologue_C13-3,0.04996994261487794
MCF002044_007,1,L-Aspartic acid,Isotopologue_C13-4,3.899894674035678e-5
MCF002044_008,1,L-Aspartic acid,Isotopologue_C13-4,0.002639283443823612
MCF002044_009,1,L-Aspartic acid,Isotopologue_C13-4,0.001594432378352334
MCF002044_007,1,L-Cysteine,Isotopologue_C13-0,1.251721462590096
MCF002044_008,1,L-Cysteine,Isotopologue_C13-0,1.257839529742377
MCF002044_009,1,L-Cysteine,Isotopologue_C13-0,1.257371949777131
MCF002044_007,1,L-Cysteine,Isotopologue_C13-1,-0.1250261749425912
MCF002044_008,1,L-Cysteine,Isotopologue_C13-1,-0.1346183903488594
MCF002044_009,1,L-Cysteine,Isotopologue_C13-1,-0.1310542937456928
MCF002044_007,1,L-Cysteine,Isotopologue_C13-2,-0.1461761929890688
MCF002044_008,1,L-Cysteine,Isotopologue_C13-2,-0.1402897387540777
MCF002044_009,1,L-Cysteine,Isotopologue_C13-2,-0.1435564305076588
MCF002044_007,1,L-Cysteine,Isotopologue_C13-3,0.0194809053415636
MCF002044_008,1,L-Cysteine,Isotopologue_C13-3,0.01706859936056028
MCF002044_009,1,L-Cysteine,Isotopologue_C13-3,0.01723877447622056
MCF002044_007,1,L-Glutamic acid,Isotopologue_C13-0,1.002544045085452
MCF002044_008,1,L-Glutamic acid,Isotopologue_C13-0,1.003128662748503
MCF002044_009,1,L-Glutamic acid,Isotopologue_C13-0,1.004710844127704
